datasets,llm,labels,higher,lower
wassa,llama,.iri.perspective,0.0,0.2
wassa,llama,.iri.perspective,0.0,0.125
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.42857142857142855
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.3333333333333333
wassa,llama,.iri.perspective,0.0,0.16666666666666666
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.5,0.125
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.2,0.0
wassa,llama,.iri.perspective,0.0,0.5
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.14285714285714285,0.42857142857142855
wassa,llama,.iri.perspective,0.0,0.5
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.25,0.25
wassa,llama,.iri.perspective,0.0,0.125
wassa,llama,.iri.perspective,0.0,0.2222222222222222
wassa,llama,.iri.perspective,0.0,0.42857142857142855
wassa,llama,.iri.perspective,0.0,0.5714285714285714
wassa,llama,.iri.perspective,0.0,0.14285714285714285
wassa,llama,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.perspective,0.0,0.2
wassa,llama,.iri.perspective,0.08333333333333333,0.25
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.2857142857142857
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.25
wassa,llama,.iri.perspective,0.16666666666666666,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.42857142857142855
wassa,llama,.iri.perspective,0.0,0.14285714285714285
wassa,llama,.iri.perspective,0.0,0.2857142857142857
wassa,llama,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.perspective,0.2857142857142857,0.14285714285714285
wassa,llama,.iri.perspective,0.125,0.125
wassa,llama,.iri.perspective,0.16666666666666666,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.2,0.0
wassa,llama,.iri.perspective,0.0,0.5
wassa,llama,.iri.perspective,0.2857142857142857,0.2857142857142857
wassa,llama,.iri.perspective,0.0,0.6666666666666666
wassa,llama,.iri.perspective,0.0,0.14285714285714285
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.4
wassa,llama,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.perspective,0.14285714285714285,0.2857142857142857
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.14285714285714285
wassa,llama,.iri.perspective,0.0,0.25
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.5
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.16666666666666666,0.0
wassa,llama,.iri.perspective,0.25,0.125
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.2
wassa,llama,.iri.perspective,0.0,0.3333333333333333
wassa,llama,.iri.perspective,0.0,0.375
wassa,llama,.iri.perspective,0.25,0.125
wassa,llama,.iri.perspective,0.16666666666666666,0.6666666666666666
wassa,llama,.iri.perspective,0.125,0.125
wassa,llama,.iri.perspective,0.0,0.16666666666666666
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.2857142857142857
wassa,llama,.iri.perspective,0.0,0.16666666666666666
wassa,llama,.iri.perspective,0.0,0.375
wassa,llama,.iri.perspective,0.0,0.6666666666666666
wassa,llama,.iri.perspective,0.2,0.2
wassa,llama,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.2
wassa,llama,.iri.perspective,0.2222222222222222,0.2222222222222222
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.25
wassa,llama,.iri.perspective,0.0,0.2
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.16666666666666666,0.3333333333333333
wassa,llama,.iri.perspective,0.0,0.8
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.2857142857142857,0.2857142857142857
wassa,llama,.iri.perspective,0.14285714285714285,0.0
wassa,llama,.iri.perspective,0.125,0.25
wassa,llama,.iri.perspective,0.0,0.2
wassa,llama,.iri.perspective,0.14285714285714285,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.3333333333333333,0.3333333333333333
wassa,llama,.iri.perspective,0.0,0.16666666666666666
wassa,llama,.iri.perspective,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.perspective,0.0,0.625
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.8
wassa,llama,.iri.perspective,0.0,0.6666666666666666
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.3333333333333333
wassa,llama,.iri.perspective,0.0,0.14285714285714285
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.16666666666666666,0.0
wassa,llama,.iri.perspective,0.0,0.25
wassa,llama,.iri.perspective,0.1111111111111111,0.4444444444444444
wassa,llama,.iri.perspective,0.25,0.0
wassa,llama,.iri.perspective,0.16666666666666666,0.0
wassa,llama,.iri.perspective,0.0,0.6
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.2857142857142857,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.16666666666666666,0.0
wassa,llama,.iri.perspective,0.0,0.2
wassa,llama,.iri.perspective,0.16666666666666666,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.125,0.125
wassa,llama,.iri.perspective,0.0,0.4
wassa,llama,.iri.perspective,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.perspective,0.0,0.2857142857142857
wassa,llama,.iri.perspective,0.2,0.0
wassa,llama,.iri.perspective,0.2857142857142857,0.0
wassa,llama,.iri.perspective,0.14285714285714285,0.0
wassa,llama,.iri.perspective,0.14285714285714285,0.42857142857142855
wassa,llama,.iri.perspective,0.2,0.2
wassa,llama,.iri.perspective,0.16666666666666666,0.3333333333333333
wassa,llama,.iri.perspective,0.0,0.2857142857142857
wassa,llama,.iri.perspective,0.0,0.25
wassa,llama,.iri.perspective,0.0,1.0
wassa,llama,.iri.perspective,0.0,0.4
wassa,llama,.iri.perspective,0.0,0.3
wassa,llama,.iri.perspective,0.2,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.0,0.0
wassa,llama,.iri.perspective,0.14285714285714285,0.0
wassa,llama,.iri.perspective,0.0,0.3333333333333333
wassa,llama,.iri.perspective,0.14285714285714285,0.0
wassa,llama,.iri.perspective,0.0,0.5714285714285714
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.6
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.3333333333333333,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.125,0.25
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.3333333333333333,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.4
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.25,0.0
wassa,llama,.iri.fantasy,0.0,0.2
wassa,llama,.iri.fantasy,0.3333333333333333,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.2
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.4
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.375
wassa,llama,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.125,0.125
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.3333333333333333,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.3333333333333333,0.5
wassa,llama,.iri.fantasy,0.14285714285714285,0.42857142857142855
wassa,llama,.iri.fantasy,0.0,0.75
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.125
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.25,0.5
wassa,llama,.iri.fantasy,0.3333333333333333,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.6666666666666666
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.5
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.4
wassa,llama,.iri.fantasy,0.25,0.25
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.5
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.42857142857142855
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.6666666666666666
wassa,llama,.iri.fantasy,0.2857142857142857,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.5
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.14285714285714285,0.7142857142857143
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.42857142857142855,0.0
wassa,llama,.iri.fantasy,0.0,0.7142857142857143
wassa,llama,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.4
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.2857142857142857,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.2857142857142857,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.4
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.3333333333333333,0.1111111111111111
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.42857142857142855
wassa,llama,.iri.fantasy,0.0,0.42857142857142855
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.25,0.25
wassa,llama,.iri.fantasy,0.0,0.42857142857142855
wassa,llama,.iri.fantasy,0.0,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2
wassa,llama,.iri.fantasy,0.125,0.125
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.2857142857142857,0.0
wassa,llama,.iri.fantasy,0.0,0.5
wassa,llama,.iri.fantasy,0.2857142857142857,0.0
wassa,llama,.iri.fantasy,0.0,0.42857142857142855
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.375,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.42857142857142855
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.fantasy,0.125,0.25
wassa,llama,.iri.fantasy,0.125,0.0
wassa,llama,.iri.fantasy,0.2857142857142857,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.125,0.25
wassa,llama,.iri.fantasy,0.0,0.8571428571428571
wassa,llama,.iri.fantasy,0.0,0.5
wassa,llama,.iri.fantasy,0.3333333333333333,0.5
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.125,0.125
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.25
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.25,0.125
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.3333333333333333
wassa,llama,.iri.fantasy,0.2857142857142857,0.14285714285714285
wassa,llama,.iri.fantasy,0.42857142857142855,0.42857142857142855
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.125,0.25
wassa,llama,.iri.fantasy,0.0,0.7142857142857143
wassa,llama,.iri.fantasy,0.0,0.2
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.125,0.0
wassa,llama,.iri.fantasy,0.0,0.4
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.5714285714285714
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.375,0.125
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.4
wassa,llama,.iri.fantasy,0.0,0.125
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.375
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.125,0.25
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.4
wassa,llama,.iri.fantasy,0.0,0.5
wassa,llama,.iri.fantasy,0.0,0.3333333333333333
wassa,llama,.iri.fantasy,0.42857142857142855,0.14285714285714285
wassa,llama,.iri.fantasy,0.2857142857142857,0.0
wassa,llama,.iri.fantasy,0.0,0.2
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.3333333333333333,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.25,0.125
wassa,llama,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,llama,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,llama,.iri.fantasy,0.375,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.3333333333333333,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.5714285714285714
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.5
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2
wassa,llama,.iri.fantasy,0.14285714285714285,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.6
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,llama,.iri.fantasy,0.42857142857142855,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.2857142857142857,0.14285714285714285
wassa,llama,.iri.fantasy,0.16666666666666666,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.125,0.25
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.375
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.3333333333333333,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.3
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.5714285714285714
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.5714285714285714
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.6666666666666666
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.25
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.2857142857142857,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.14285714285714285,0.42857142857142855
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.6666666666666666
wassa,llama,.iri.fantasy,0.0,0.375
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2857142857142857
wassa,llama,.iri.fantasy,0.16666666666666666,0.16666666666666666
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.4
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.5
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.16666666666666666,0.5
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.3333333333333333
wassa,llama,.iri.fantasy,0.0,0.0
wassa,llama,.iri.fantasy,0.0,0.2
wassa,llama,.iri.fantasy,0.14285714285714285,0.14285714285714285
wassa,llama,.iri.fantasy,0.0,0.16666666666666666
wassa,llama,.iri.fantasy,0.14285714285714285,0.2857142857142857
wassa,llama,.iri.fantasy,0.0,0.375
