dataset,model,feature,LLM_model,label,rewritten_type,main_model_on_org,main_model_on_rewritten,p_value,main_model_on_rewritten_higher
gender,regression,tfidf,gpt,gender,syntax_grammar,0.75372641745589,0.672190885880881,0.011662390294913047,False
gender,regression,openai,gpt,gender,syntax_grammar,0.6880429137662895,0.5656934740663149,0.018800616838080635,False
gender,longformer,longformer,gpt,gender,syntax_grammar,,,,False
cohort,gradient_boosting,tfidf,gemini,cohort,rephrase,0.3408083895446972,0.24945628815326085,0.03368062408966069,False
cohort,gradient_boosting,openai,gemini,cohort,rephrase,,,,False
cohort,svm,tfidf,gemini,cohort,rephrase,0.35435154189358253,0.26288096556842006,0.032112764328091375,False
cohort,svm,openai,gemini,cohort,rephrase,0.31630320006244367,0.266562343171999,7.293677519639691e-06,False
cohort,random_forest,tfidf,gemini,cohort,rephrase,,,,False
cohort,random_forest,openai,gemini,cohort,rephrase,,,,False
cohort,regression,tfidf,gemini,cohort,rephrase,0.31885304796963904,0.2234069526066981,2.7278000225963105e-07,False
cohort,regression,openai,gemini,cohort,rephrase,0.30868020251889894,0.28660555838267565,0.004135480097640622,False
cohort,longformer,longformer,gemini,cohort,rephrase,,,,False
cohort,gradient_boosting,tfidf,gemini,cohort,syntax_grammar,0.33144589634825317,0.1723545201513783,0.0017246373872498257,False
cohort,gradient_boosting,openai,gemini,cohort,syntax_grammar,0.32163878339028856,0.2285837234803255,0.026893606119459998,False
cohort,svm,tfidf,gemini,cohort,syntax_grammar,0.3467224840221538,0.25760764734987046,0.003900537015291553,False
cohort,svm,openai,gemini,cohort,syntax_grammar,0.3073177200866167,0.2946613760939908,0.05601563961939548,False
cohort,random_forest,tfidf,gemini,cohort,syntax_grammar,,,,False
cohort,random_forest,openai,gemini,cohort,syntax_grammar,,,,False
cohort,regression,tfidf,gemini,cohort,syntax_grammar,0.306170615376335,0.28655889469995377,0.03781770974818083,False
cohort,regression,openai,gemini,cohort,syntax_grammar,0.3897046582194145,0.25463917204794645,0.0004232310551622485,False
cohort,longformer,longformer,gemini,cohort,syntax_grammar,,,,False
cohort,gradient_boosting,tfidf,llama,cohort,rephrase,0.3409620127390964,0.23312138477659455,0.01440949223809089,False
cohort,gradient_boosting,openai,llama,cohort,rephrase,0.33789083848951473,0.209764984102635,0.00016663729419438586,False
cohort,svm,tfidf,llama,cohort,rephrase,0.3501016498365633,0.1712418688172398,0.0002332646256671374,False
cohort,svm,openai,llama,cohort,rephrase,0.3785183157152615,0.25618244076725694,0.0002781374786881161,False
cohort,random_forest,tfidf,llama,cohort,rephrase,,,,False
cohort,random_forest,openai,llama,cohort,rephrase,,,,False
cohort,regression,tfidf,llama,cohort,rephrase,0.3586035009286991,0.2730678777311654,0.013885323331088351,False
cohort,regression,openai,llama,cohort,rephrase,0.3737865738543729,0.2179916526618456,0.0028186205970877993,False
cohort,longformer,longformer,llama,cohort,rephrase,,,,False
cohort,gradient_boosting,tfidf,llama,cohort,syntax_grammar,0.37501617676171123,0.24939171897398396,0.0019570224820739637,False
cohort,gradient_boosting,openai,llama,cohort,syntax_grammar,,,,False
cohort,svm,tfidf,llama,cohort,syntax_grammar,0.345912686021312,0.25883471093213517,0.007354765805319271,False
cohort,svm,openai,llama,cohort,syntax_grammar,0.3568999569486779,0.2717184996627675,0.004766221299445711,False
cohort,random_forest,tfidf,llama,cohort,syntax_grammar,,,,False
cohort,random_forest,openai,llama,cohort,syntax_grammar,,,,False
cohort,regression,tfidf,llama,cohort,syntax_grammar,0.33738577902844213,0.2584531347103499,0.0052381892870801555,False
cohort,regression,openai,llama,cohort,syntax_grammar,0.3584372540409811,0.2893696757583183,0.02378199032126971,False
cohort,longformer,longformer,llama,cohort,syntax_grammar,,,,False
cohort,gradient_boosting,tfidf,gpt,cohort,rephrase,0.35249657953836555,0.28537445047462123,0.029035387922293404,False
cohort,gradient_boosting,openai,gpt,cohort,rephrase,,,,False
cohort,svm,tfidf,gpt,cohort,rephrase,0.395551395388382,0.2711013216918925,0.04946816951542607,False
cohort,svm,openai,gpt,cohort,rephrase,0.36959527561741345,0.3292834954070002,0.1528798622402031,False
cohort,random_forest,tfidf,gpt,cohort,rephrase,,,,False
cohort,random_forest,openai,gpt,cohort,rephrase,,,,False
cohort,regression,tfidf,gpt,cohort,rephrase,0.38733729896890784,0.2861449015409441,0.0017541934184422134,False
cohort,regression,openai,gpt,cohort,rephrase,0.3485538450907161,0.338252233199388,0.6801964149323835,False
cohort,longformer,longformer,gpt,cohort,rephrase,,,,False
cohort,gradient_boosting,tfidf,gpt,cohort,syntax_grammar,0.3285695566104023,0.25752409417979416,0.032731450152756025,False
cohort,gradient_boosting,openai,gpt,cohort,syntax_grammar,,,,False
cohort,svm,tfidf,gpt,cohort,syntax_grammar,0.331849422121336,0.17068300018491672,0.0003767199804253821,False
cohort,svm,openai,gpt,cohort,syntax_grammar,0.3484150794275443,0.2532065543217849,0.009166390814997217,False
cohort,random_forest,tfidf,gpt,cohort,syntax_grammar,,,,False
cohort,random_forest,openai,gpt,cohort,syntax_grammar,,,,False
cohort,regression,tfidf,gpt,cohort,syntax_grammar,0.3726028626181212,0.300593937511807,0.01576166935155394,False
cohort,regression,openai,gpt,cohort,syntax_grammar,0.3698239563837926,0.3115344289990121,0.07437126569461973,False
cohort,longformer,longformer,gpt,cohort,syntax_grammar,,,,False
party,gradient_boosting,tfidf,gemini,party,rephrase,0.6107887327558819,0.5550489860379644,9.040509881564715e-05,False
party,gradient_boosting,openai,gemini,party,rephrase,0.5738184133423923,0.5427682894476031,0.04480236962488198,False
party,svm,tfidf,gemini,party,rephrase,0.6652745235030421,0.5128187852474355,3.017023717343482e-10,False
party,svm,openai,gemini,party,rephrase,0.6630046849162026,0.63925015337802,0.008494553954596949,False
party,random_forest,tfidf,gemini,party,rephrase,0.6388415539668696,0.46386085592527915,2.6504615041696934e-09,False
party,random_forest,openai,gemini,party,rephrase,0.6006552617463031,0.5736295694463462,0.0034258564216050353,False
party,regression,tfidf,gemini,party,rephrase,0.6661708534602697,0.6204201444243004,9.696865230315578e-06,False
party,regression,openai,gemini,party,rephrase,0.6412814125582659,0.6128436298610593,0.005550376338966672,False
party,longformer,longformer,gemini,party,rephrase,,,,False
party,gradient_boosting,tfidf,gemini,party,syntax_grammar,0.6109536550871931,0.6011444559946024,0.2575766643391847,False
party,gradient_boosting,openai,gemini,party,syntax_grammar,0.5754103551262604,0.5693860462588303,0.38417202043021126,False
party,svm,tfidf,gemini,party,syntax_grammar,0.6741026665354024,0.6389047449022551,0.0001298398518020998,False
party,svm,openai,gemini,party,syntax_grammar,0.6644208946834418,0.649761187245507,0.006261704436715683,False
party,random_forest,tfidf,gemini,party,syntax_grammar,0.631098933088539,0.6037629889483561,0.0014007365566058286,False
party,random_forest,openai,gemini,party,syntax_grammar,0.6092602304796066,0.6022583208467409,0.44750779232431714,False
party,regression,tfidf,gemini,party,syntax_grammar,0.6737940984456382,0.6539240244253162,0.012619599786772948,False
party,regression,openai,gemini,party,syntax_grammar,0.6295393260251029,0.6153074139374594,0.0581232273460104,False
party,longformer,longformer,gemini,party,syntax_grammar,,,,False
party,gradient_boosting,tfidf,llama,party,rephrase,0.6825157291176268,0.5294072561045757,0.003105825260902746,False
party,gradient_boosting,openai,llama,party,rephrase,0.600737801196089,0.5383979880314665,0.09363911787267001,False
party,svm,tfidf,llama,party,rephrase,0.6598896291230896,0.6194466073499795,0.23878482360664685,False
party,svm,openai,llama,party,rephrase,0.6863205483056168,0.6423991689845211,0.01138680378946125,False
party,random_forest,tfidf,llama,party,rephrase,0.6309035594701743,0.562550758876558,0.0035024239161599666,False
party,random_forest,openai,llama,party,rephrase,0.6734600783966876,0.5350964456538017,0.004253574547384866,False
party,regression,tfidf,llama,party,rephrase,0.7005502884279624,0.5918955563703209,0.015933495548354205,False
party,regression,openai,llama,party,rephrase,0.6653517142154042,0.6001396308749037,0.0014729805002675872,False
party,longformer,longformer,llama,party,rephrase,,,,False
party,gradient_boosting,tfidf,llama,party,syntax_grammar,0.662935415145389,0.605774394332944,0.07987076379756435,False
party,gradient_boosting,openai,llama,party,syntax_grammar,0.5987265705596206,0.531041515100658,0.07908579019599052,False
party,svm,tfidf,llama,party,syntax_grammar,0.7041445936091371,0.6378773666630744,0.05210033130243321,False
party,svm,openai,llama,party,syntax_grammar,0.6989474006892054,0.6316044299144348,0.19155060622681508,False
party,random_forest,tfidf,llama,party,syntax_grammar,0.6671756032540238,0.5796233859614353,0.00747462022290301,False
party,random_forest,openai,llama,party,syntax_grammar,0.6586758271118851,0.5929331952879402,0.006460783402713744,False
party,regression,tfidf,llama,party,syntax_grammar,0.7116674889643435,0.6503620983740336,0.13768822882677464,False
party,regression,openai,llama,party,syntax_grammar,0.7030607284445167,0.5838901663784631,0.004463033542607932,False
party,longformer,longformer,llama,party,syntax_grammar,,,,False
party,gradient_boosting,tfidf,gpt,party,rephrase,0.632924050631465,0.6195367220886132,0.6890396762687003,False
party,gradient_boosting,openai,gpt,party,rephrase,0.6116602115441785,0.5444719579780005,0.024280667555306966,False
party,svm,tfidf,gpt,party,rephrase,0.7153525255667034,0.5923998197743905,0.0012497463808034718,False
party,svm,openai,gpt,party,rephrase,0.71323689287342,0.6474512836479779,0.055983812477846936,False
party,random_forest,tfidf,gpt,party,rephrase,0.6866022661789591,0.5468421318578329,0.00047996592577608687,False
party,random_forest,openai,gpt,party,rephrase,0.6442209881924407,0.588708172398566,0.03610568732764746,False
party,regression,tfidf,gpt,party,rephrase,0.6970536430534153,0.6394080811894133,0.10545451856558423,False
party,regression,openai,gpt,party,rephrase,0.7014698299586576,0.560874254343472,0.0038809108835193822,False
party,longformer,longformer,gpt,party,rephrase,,,,False
party,gradient_boosting,tfidf,gpt,party,syntax_grammar,0.6178865315509945,0.5870971403221241,0.06387829993171065,False
party,gradient_boosting,openai,gpt,party,syntax_grammar,0.6581740418829718,0.5331948942404443,0.00937885119580886,False
party,svm,tfidf,gpt,party,syntax_grammar,0.6955996601529143,0.6026743380342813,0.005822348947261305,False
party,svm,openai,gpt,party,syntax_grammar,0.690365612516653,0.6328867992513917,0.04975140374506962,False
party,random_forest,tfidf,gpt,party,syntax_grammar,0.6726033991981546,0.5268772492189095,7.1778161802195585e-06,False
party,random_forest,openai,gpt,party,syntax_grammar,0.6520080068282008,0.5812638206848435,0.024716773430545614,False
party,regression,tfidf,gpt,party,syntax_grammar,0.743571375501561,0.6331244208845371,0.0029520185437558093,False
party,regression,openai,gpt,party,syntax_grammar,0.6722503096151646,0.6295762675307363,0.23059161394592478,False
party,longformer,longformer,gpt,party,syntax_grammar,0.6736051027531625,0.5047718418023172,0.00359718179179318,False
